# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.0 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-01-01T00:00:00.0
# Date end (ISO 8601): 2021-01-02T00:00:00.0
# Latitude (positive North, ISO 19115): 41.9650
# Longitude (positive East, ISO 19115): 12.7954
# Altitude (m): 166.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2021-10-02
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2020-12-04T05:00:00.0/2020-12-04T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-04T06:00:00.0/2020-12-04T07:00:00.0;37.5178;15.3044;6.4051;8.8992;97.7456;11.8233;2.8739;8.9494;37.5557;1.0000
2020-12-04T07:00:00.0/2020-12-04T08:00:00.0;232.4641;136.9065;91.6436;45.2629;531.4693;44.6677;3.8553;40.8124;33.8804;1.0000
2020-12-04T08:00:00.0/2020-12-04T09:00:00.0;409.1105;277.5551;212.3506;65.2045;723.8864;165.3911;28.1531;137.2380;89.0564;1.0000
2020-12-04T09:00:00.0/2020-12-04T10:00:00.0;533.6465;382.3145;306.7191;75.5954;804.8796;271.8855;93.6105;178.2750;246.4365;1.0000
2020-12-04T10:00:00.0/2020-12-04T11:00:00.0;597.5844;436.6715;356.3020;80.3695;835.7009;287.9669;72.2369;215.7300;169.5657;1.0000
2020-12-04T11:00:00.0/2020-12-04T12:00:00.0;596.5655;435.0899;354.2095;80.8805;832.1838;314.0047;132.3331;181.6716;312.7296;1.0000
2020-12-04T12:00:00.0/2020-12-04T13:00:00.0;530.6569;373.7872;283.6583;90.1288;746.9379;296.7417;152.9693;143.7724;401.8574;1.0000
2020-12-04T13:00:00.0/2020-12-04T14:00:00.0;404.3468;259.6255;163.6802;95.9453;560.0967;187.7816;54.3664;133.4152;182.6220;1.0000
2020-12-04T14:00:00.0/2020-12-04T15:00:00.0;226.2380;116.0281;47.2608;68.7673;267.1295;85.6908;11.9775;73.7133;60.0879;1.0000
2020-12-04T15:00:00.0/2020-12-04T16:00:00.0;33.5647;10.9318;1.2395;9.6922;18.8162;7.3347;0.0000;7.3347;0.0000;1.0000
2020-12-04T16:00:00.0/2020-12-04T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-04T17:00:00.0/2020-12-04T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-04T18:00:00.0/2020-12-04T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-04T19:00:00.0/2020-12-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-04T20:00:00.0/2020-12-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-04T21:00:00.0/2020-12-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-04T22:00:00.0/2020-12-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-04T23:00:00.0/2020-12-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-05T00:00:00.0/2020-12-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-05T01:00:00.0/2020-12-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-05T02:00:00.0/2020-12-05T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-05T03:00:00.0/2020-12-05T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-05T04:00:00.0/2020-12-05T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-05T05:00:00.0/2020-12-05T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-05T06:00:00.0/2020-12-05T07:00:00.0;35.3522;11.6432;1.9049;9.7383;28.5214;9.0399;0.1383;8.9016;1.6126;1.0000
2020-12-05T07:00:00.0/2020-12-05T08:00:00.0;228.7098;113.0170;45.9473;67.0697;264.2110;97.0835;31.9580;65.1255;183.0781;1.0000
2020-12-05T08:00:00.0/2020-12-05T09:00:00.0;405.5685;241.8799;128.7321;113.1478;441.2983;165.5462;30.2333;135.3129;108.6140;1.0000
2020-12-05T09:00:00.0/2020-12-05T10:00:00.0;530.4221;343.8490;205.9962;137.8528;543.1465;178.1224;11.8682;166.2542;33.4627;1.0000
2020-12-05T10:00:00.0/2020-12-05T11:00:00.0;594.7617;401.0707;257.9263;143.1444;607.8513;100.1580;0.0000;100.1580;0.0000;1.0000
2020-12-05T11:00:00.0/2020-12-05T12:00:00.0;594.2012;403.5423;267.2626;136.2797;630.6631;135.0483;1.5534;133.4950;3.7922;1.0000
2020-12-05T12:00:00.0/2020-12-05T13:00:00.0;528.7767;350.6600;228.7443;121.9157;605.7129;241.7544;92.5199;149.2345;243.9094;1.0000
2020-12-05T13:00:00.0/2020-12-05T14:00:00.0;402.9435;248.8127;149.5507;99.2621;516.2303;78.0311;0.3313;77.6997;0.9833;1.0000
2020-12-05T14:00:00.0/2020-12-05T15:00:00.0;225.2720;115.7479;54.2065;61.5414;316.5192;66.4165;0.0000;66.4165;0.0000;1.0000
2020-12-05T15:00:00.0/2020-12-05T16:00:00.0;33.2053;11.2509;2.1685;9.0824;33.4177;7.6131;0.0000;7.6131;0.0000;1.0000
2020-12-05T16:00:00.0/2020-12-05T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-05T17:00:00.0/2020-12-05T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-05T18:00:00.0/2020-12-05T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-05T19:00:00.0/2020-12-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-05T20:00:00.0/2020-12-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-05T21:00:00.0/2020-12-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-05T22:00:00.0/2020-12-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-05T23:00:00.0/2020-12-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-06T00:00:00.0/2020-12-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-06T01:00:00.0/2020-12-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-06T02:00:00.0/2020-12-06T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-06T03:00:00.0/2020-12-06T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-06T04:00:00.0/2020-12-06T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-06T05:00:00.0/2020-12-06T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-06T06:00:00.0/2020-12-06T07:00:00.0;33.3009;11.8083;3.0578;8.7505;47.3464;8.9913;0.6124;8.3789;7.9114;1.0000
2020-12-06T07:00:00.0/2020-12-06T08:00:00.0;225.0607;120.8804;67.0471;53.8333;394.9956;36.5792;0.4270;36.1522;4.5220;1.0000
2020-12-06T08:00:00.0/2020-12-06T09:00:00.0;402.1449;255.8227;174.6803;81.1424;604.9517;33.6445;0.0000;33.6445;0.0000;1.0000
2020-12-06T09:00:00.0/2020-12-06T10:00:00.0;527.3290;359.7909;267.7067;92.0841;710.6853;41.0555;0.0000;41.0555;0.0000;1.0000
2020-12-06T10:00:00.0/2020-12-06T11:00:00.0;592.0818;417.5476;326.0829;91.4647;772.2124;48.2048;0.0000;48.2048;0.0000;1.0000
2020-12-06T11:00:00.0/2020-12-06T12:00:00.0;591.9894;421.2457;336.0859;85.1598;796.2628;48.2201;0.0000;48.2201;0.0000;1.0000
2020-12-06T12:00:00.0/2020-12-06T13:00:00.0;527.0560;367.0884;283.9362;83.1522;754.1060;113.0554;17.7002;95.3552;49.3802;1.0000
2020-12-06T13:00:00.0/2020-12-06T14:00:00.0;401.7035;260.5234;179.3698;81.1537;620.5433;99.5549;10.0327;89.5223;30.8690;1.0000
2020-12-06T14:00:00.0/2020-12-06T15:00:00.0;224.4695;120.8560;62.8454;58.0106;367.1892;38.1637;0.0000;38.1637;0.0000;1.0000
2020-12-06T15:00:00.0/2020-12-06T16:00:00.0;32.9321;11.4769;2.4350;9.0419;37.8238;4.3932;0.0000;4.3932;0.0000;1.0000
2020-12-06T16:00:00.0/2020-12-06T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-06T17:00:00.0/2020-12-06T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-06T18:00:00.0/2020-12-06T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-06T19:00:00.0/2020-12-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-06T20:00:00.0/2020-12-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-06T21:00:00.0/2020-12-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-06T22:00:00.0/2020-12-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-06T23:00:00.0/2020-12-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-07T00:00:00.0/2020-12-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-07T01:00:00.0/2020-12-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-07T02:00:00.0/2020-12-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-07T03:00:00.0/2020-12-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-07T04:00:00.0/2020-12-07T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-07T05:00:00.0/2020-12-07T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-07T06:00:00.0/2020-12-07T07:00:00.0;31.3609;12.1528;3.7538;8.3991;60.3313;9.1978;1.2035;7.9943;16.5339;1.0000
2020-12-07T07:00:00.0/2020-12-07T08:00:00.0;221.5195;128.0789;77.0142;51.0647;463.4562;92.4392;47.7111;44.7281;263.8266;1.0000
2020-12-07T08:00:00.0/2020-12-07T09:00:00.0;398.8423;269.4264;193.1780;76.2484;675.2802;130.0593;45.5319;84.5274;180.7228;1.0000
2020-12-07T09:00:00.0/2020-12-07T10:00:00.0;524.3696;375.7664;287.7574;88.0090;768.8334;134.9800;26.9188;108.0613;73.1534;1.0000
2020-12-07T10:00:00.0/2020-12-07T11:00:00.0;589.5470;431.6792;340.6691;91.0101;810.5322;59.2405;0.0000;59.2405;0.0000;1.0000
2020-12-07T11:00:00.0/2020-12-07T12:00:00.0;589.9319;431.4057;342.5173;88.8885;814.4458;97.5061;0.0000;97.5061;0.0000;1.0000
2020-12-07T12:00:00.0/2020-12-07T13:00:00.0;525.4960;375.7773;295.2140;80.5633;787.4626;157.0312;26.4436;130.5876;76.4016;1.0000
2020-12-07T13:00:00.0/2020-12-07T14:00:00.0;400.6274;270.9382;205.2511;65.6871;715.2724;228.5850;147.0829;81.5021;507.5010;1.0000
2020-12-07T14:00:00.0/2020-12-07T15:00:00.0;223.8308;131.1998;88.3308;42.8689;532.4633;106.3775;53.5349;52.8426;339.6289;1.0000
2020-12-07T15:00:00.0/2020-12-07T16:00:00.0;32.7451;13.2505;5.7616;7.4889;94.6007;9.9505;2.2795;7.6710;31.0675;1.0000
2020-12-07T16:00:00.0/2020-12-07T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-07T17:00:00.0/2020-12-07T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-07T18:00:00.0/2020-12-07T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-07T19:00:00.0/2020-12-07T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-07T20:00:00.0/2020-12-07T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-07T21:00:00.0/2020-12-07T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-07T22:00:00.0/2020-12-07T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-07T23:00:00.0/2020-12-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-08T00:00:00.0/2020-12-08T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-08T01:00:00.0/2020-12-08T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-08T02:00:00.0/2020-12-08T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-08T03:00:00.0/2020-12-08T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-08T04:00:00.0/2020-12-08T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-08T05:00:00.0/2020-12-08T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-08T06:00:00.0/2020-12-08T07:00:00.0;29.5288;9.2159;0.7715;8.4445;12.3495;6.8372;0.0000;6.8372;0.0000;1.0000
2020-12-08T07:00:00.0/2020-12-08T08:00:00.0;218.0889;105.3740;33.5519;71.8221;197.1681;26.7787;0.0000;26.7787;0.0000;1.0000
2020-12-08T08:00:00.0/2020-12-08T09:00:00.0;395.6632;235.0897;110.0002;125.0894;385.7978;26.3929;0.0000;26.3929;0.0000;1.0000
2020-12-08T09:00:00.0/2020-12-08T10:00:00.0;521.5461;339.3346;187.0991;152.2356;501.7504;38.8822;0.0000;38.8822;0.0000;1.0000
2020-12-08T10:00:00.0/2020-12-08T11:00:00.0;587.1591;399.4955;242.4385;157.0569;579.1252;55.1650;0.0000;55.1650;0.0000;1.0000
2020-12-08T11:00:00.0/2020-12-08T12:00:00.0;588.0300;404.9315;257.3520;147.5795;614.1833;86.9530;0.0000;86.9530;0.0000;1.0000
2020-12-08T12:00:00.0/2020-12-08T13:00:00.0;524.0976;355.1235;228.9086;126.2148;612.5760;51.7889;0.0000;51.7889;0.0000;1.0000
2020-12-08T13:00:00.0/2020-12-08T14:00:00.0;399.7156;256.1060;160.1301;95.9759;559.1497;86.0322;6.7564;79.2757;22.6456;1.0000
2020-12-08T14:00:00.0/2020-12-08T15:00:00.0;223.3559;123.0914;66.0536;57.0377;396.5526;74.3273;14.1461;60.1812;101.3577;1.0000
2020-12-08T15:00:00.0/2020-12-08T16:00:00.0;32.6439;12.1513;3.3959;8.7553;52.9550;8.9296;0.3971;8.5325;5.0830;1.0000
2020-12-08T16:00:00.0/2020-12-08T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-08T17:00:00.0/2020-12-08T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-08T18:00:00.0/2020-12-08T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-08T19:00:00.0/2020-12-08T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-08T20:00:00.0/2020-12-08T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-08T21:00:00.0/2020-12-08T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-08T22:00:00.0/2020-12-08T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-08T23:00:00.0/2020-12-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-09T00:00:00.0/2020-12-09T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-09T01:00:00.0/2020-12-09T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-09T02:00:00.0/2020-12-09T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-09T03:00:00.0/2020-12-09T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-09T04:00:00.0/2020-12-09T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-09T05:00:00.0/2020-12-09T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-09T06:00:00.0/2020-12-09T07:00:00.0;27.8011;10.2812;3.0363;7.2449;51.3025;7.8054;0.8857;6.9197;12.5011;1.0000
2020-12-09T07:00:00.0/2020-12-09T08:00:00.0;214.7718;121.6270;74.3440;47.2830;458.8296;109.1317;68.3721;40.7596;414.3547;1.0000
2020-12-09T08:00:00.0/2020-12-09T09:00:00.0;392.6104;262.4117;194.3108;68.1009;689.8843;203.1848;105.1727;98.0121;392.0410;1.0000
2020-12-09T09:00:00.0/2020-12-09T10:00:00.0;518.8610;368.7648;290.8571;77.9077;785.8929;192.0612;38.6459;153.4154;102.3872;1.0000
2020-12-09T10:00:00.0/2020-12-09T11:00:00.0;584.9200;424.9588;341.7617;83.1971;819.9980;88.3903;13.9587;74.4316;34.3158;1.0000
2020-12-09T11:00:00.0/2020-12-09T12:00:00.0;586.2852;425.5776;341.5311;84.0465;817.5281;186.9155;95.7324;91.1832;231.8067;1.0000
2020-12-09T12:00:00.0/2020-12-09T13:00:00.0;522.8617;369.1052;284.1341;84.9711;761.2639;289.1924;173.5409;115.6515;471.4512;1.0000
2020-12-09T13:00:00.0/2020-12-09T14:00:00.0;398.9687;261.3743;179.6551;81.7192;626.2606;131.7070;49.8784;81.8286;156.9256;1.0000
2020-12-09T14:00:00.0/2020-12-09T15:00:00.0;223.0446;120.7840;63.0050;57.7790;370.7784;55.4748;0.0000;55.4748;0.0000;1.0000
2020-12-09T15:00:00.0/2020-12-09T16:00:00.0;32.6285;11.3709;2.4139;8.9570;37.7363;4.7586;0.0000;4.7586;0.0000;1.0000
2020-12-09T16:00:00.0/2020-12-09T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-09T17:00:00.0/2020-12-09T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-09T18:00:00.0/2020-12-09T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-09T19:00:00.0/2020-12-09T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-09T20:00:00.0/2020-12-09T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-09T21:00:00.0/2020-12-09T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-09T22:00:00.0/2020-12-09T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-09T23:00:00.0/2020-12-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-10T00:00:00.0/2020-12-10T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-10T01:00:00.0/2020-12-10T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-10T02:00:00.0/2020-12-10T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-10T03:00:00.0/2020-12-10T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-10T04:00:00.0/2020-12-10T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-10T05:00:00.0/2020-12-10T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-10T06:00:00.0/2020-12-10T07:00:00.0;26.1742;9.4236;2.7601;6.6636;48.2656;6.9223;0.5147;6.4076;7.5432;1.0000
2020-12-10T07:00:00.0/2020-12-10T08:00:00.0;211.5708;117.7397;71.3779;46.3618;445.8780;38.4821;0.4929;37.9892;5.7599;1.0000
2020-12-10T08:00:00.0/2020-12-10T09:00:00.0;389.6864;258.2133;190.9409;67.2724;682.8808;147.4980;28.0238;119.4743;91.0212;1.0000
2020-12-10T09:00:00.0/2020-12-10T10:00:00.0;516.3163;364.5334;288.1984;76.3349;782.6867;250.3615;68.2880;182.0734;185.3519;1.0000
2020-12-10T10:00:00.0/2020-12-10T11:00:00.0;582.8316;420.4067;339.8297;80.5770;818.4662;299.4764;109.9518;189.5246;264.4744;1.0000
2020-12-10T11:00:00.0/2020-12-10T12:00:00.0;584.6989;420.7778;340.5179;80.2599;817.5131;284.5753;94.2037;190.3716;224.6821;1.0000
2020-12-10T12:00:00.0/2020-12-10T13:00:00.0;521.7891;365.8471;288.0723;77.7748;773.9815;185.5798;6.0027;179.5770;16.1400;1.0000
2020-12-10T13:00:00.0/2020-12-10T14:00:00.0;398.3867;261.5172;190.7735;70.7436;667.5515;117.0345;11.4730;105.5614;44.6881;1.0000
2020-12-10T14:00:00.0/2020-12-10T15:00:00.0;222.8967;123.3334;73.3540;49.9794;437.1091;70.9669;11.0852;59.8816;59.4898;1.0000
2020-12-10T15:00:00.0/2020-12-10T16:00:00.0;32.6984;11.8959;3.4999;8.3960;55.6901;8.1666;0.0012;8.1654;0.0155;1.0000
2020-12-10T16:00:00.0/2020-12-10T17:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-10T17:00:00.0/2020-12-10T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-10T18:00:00.0/2020-12-10T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-12-10T19:00:00.0/2020-12-10T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
